,actualPrice,suggPrice,numReviews,avgRating,questions,answers,brand,productCategory,priceDiff,percentSaved,answersPerQuestion,market,sku
1792,59.95,59.95,1.0,5.0,1.0,2.0,revol,Dining & Home,0.0,0.0,2.0,France,3656790
1793,48.0,48.0,3.0,4.0,3.0,10.0,sur la table,Dining & Home,0.0,0.0,3.333333333333333,Other EMEA,1406206
1794,11.96,15.0,5.0,4.8,3.0,18.0,sur la table,Dining & Home,3.0399999999999987,0.2026666666666666,6.0,China,2584746
1795,40.0,40.0,5.0,4.8,2.0,21.0,fortessa,Dining & Home,0.0,0.0,10.5,Other APAC,3437654
1796,14.0,14.0,2.0,4.0,1.0,12.0,le creuset,Dining & Home,0.0,0.0,12.0,China,4410098
1797,13.95,13.95,3.0,5.0,1.0,13.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,13.0,Other APAC,3827722
1798,109.95,109.95,3.0,5.0,5.0,43.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,8.6,Other APAC,2818276
1799,4.76,6.0,1.0,5.0,1.0,23.0,sur la table,Dining & Home,1.2400000000000002,0.2066666666666667,23.0,China,2584720
1800,50.0,50.0,1.0,5.0,2.0,39.0,sur la table,Dining & Home,0.0,0.0,19.5,Other EMEA,2918035
1801,100.0,100.0,1.0,5.0,2.0,4.0,emile henry,Dining & Home,0.0,0.0,2.0,France,2300176
1802,49.99,80.0,3.0,5.0,1.0,12.0,sur la table,Dining & Home,30.01,0.375125,12.0,Italy,3497393
1803,99.95,99.95,2.0,5.0,1.0,6.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,6.0,China,3723335
1804,99.95,99.95,1.0,5.0,2.0,5.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,2.5,Other APAC,3827706
1805,14.0,14.0,1.0,5.0,2.0,54.0,sur la table,Dining & Home,0.0,0.0,27.0,Other EMEA,2574861
1806,16.0,16.0,1.0,1.0,1.0,46.0,sur la table,Dining & Home,0.0,0.0,46.0,Other APAC,2036028
1807,14.0,14.0,2.0,5.0,1.0,12.0,sur la table,Dining & Home,0.0,0.0,12.0,China,3019296
1808,12.49,25.0,3.0,3.333333333333333,1.0,15.0,sur la table,Dining & Home,12.51,0.5004,15.0,Italy,3501582
1809,6.0,6.0,1.0,1.0,1.0,4.0,sur la table,Dining & Home,0.0,0.0,4.0,India,2622835
1810,18.0,18.0,1.0,5.0,1.0,13.0,fortessa,Dining & Home,0.0,0.0,13.0,Other APAC,3437613
1811,11.96,15.0,3.0,3.6666666666666665,2.0,16.0,sur la table,Dining & Home,3.0399999999999987,0.2026666666666666,8.0,China,2584779
1812,40.0,40.0,8.0,4.0,3.0,37.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,12.333333333333336,China,2193142
1813,80.0,80.0,2.0,5.0,2.0,10.0,sur la table,Dining & Home,0.0,0.0,5.0,Italy,4049300
1814,6.36,8.0,4.0,4.25,1.0,14.0,sur la table,Dining & Home,1.6399999999999997,0.205,14.0,China,2585008
1815,76.0,76.0,1.0,5.0,3.0,6.0,emile henry,Dining & Home,0.0,0.0,2.0,France,2300044
1816,18.0,18.0,3.0,5.0,1.0,3.0,sur la table,Dining & Home,0.0,0.0,3.0,India,2622736
1817,3.96,5.0,3.0,5.0,4.0,32.0,sur la table,Dining & Home,1.04,0.208,8.0,China,2584969
1818,34.95,34.95,10.0,4.6,7.0,69.0,duralex,Dining & Home,0.0,0.0,9.857142857142858,France,2169852
1819,31.95,31.95,7.0,4.714285714285714,5.0,53.0,duralex,Dining & Home,0.0,0.0,10.6,France,1761378
1820,12.95,12.95,1.0,5.0,1.0,12.0,sur la table,Dining & Home,0.0,0.0,12.0,Italy,1920404
1821,29.95,29.95,3.0,4.0,4.0,39.0,duralex,Dining & Home,0.0,0.0,9.75,France,1761519
1822,7.96,10.0,5.0,4.8,5.0,45.0,sur la table,Dining & Home,2.04,0.204,9.0,China,2041184
1823,29.95,29.95,3.0,5.0,2.0,23.0,sur la table,Dining & Home,0.0,0.0,11.5,China,1606920
1824,4.76,6.0,2.0,5.0,2.0,12.0,sur la table,Dining & Home,1.2400000000000002,0.2066666666666667,6.0,China,2584993
1825,25.0,25.0,8.0,4.875,4.0,69.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,17.25,China,2193175
1826,12.0,12.0,2.0,3.0,3.0,25.0,sur la table,Dining & Home,0.0,0.0,8.333333333333334,China,1264027
1827,48.0,48.0,11.0,4.545454545454546,4.0,64.0,sur la table,Dining & Home,0.0,0.0,16.0,Other EMEA,185217
1828,2.99,6.0,16.0,4.8125,3.0,51.0,sur la table,Dining & Home,3.01,0.5016666666666666,17.0,China,2224228
1829,18.0,18.0,3.0,5.0,1.0,11.0,fortessa,Dining & Home,0.0,0.0,11.0,Other APAC,3437605
1830,30.0,30.0,1.0,5.0,1.0,1.0,sur la table,Dining & Home,0.0,0.0,1.0,China,4048864
1831,40.0,40.0,2.0,4.0,4.0,41.0,sur la table,Dining & Home,0.0,0.0,10.25,Other APAC,2281194
1832,6.0,6.0,1.0,5.0,1.0,12.0,sur la table,Dining & Home,0.0,0.0,12.0,India,2622876
1833,6.36,8.0,7.0,4.285714285714286,2.0,27.0,sur la table,Dining & Home,1.6399999999999997,0.205,13.5,China,2584977
1834,32.95,32.95,2.0,5.0,4.0,35.0,duralex,Dining & Home,0.0,0.0,8.75,France,1761501
1835,35.95,35.95,3.0,5.0,4.0,51.0,duralex,Dining & Home,0.0,0.0,12.75,France,1761493
1836,30.0,30.0,5.0,4.4,4.0,31.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,7.75,China,2193084
1837,6.0,6.0,1.0,5.0,2.0,17.0,sur la table,Dining & Home,0.0,0.0,8.5,Other APAC,1600857
1838,6.0,6.0,1.0,5.0,1.0,2.0,sur la table,Dining & Home,0.0,0.0,2.0,India,2623155
1839,19.95,19.95,1.0,5.0,1.0,14.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,14.0,Other APAC,2807246
1840,3.99,8.0,22.0,4.909090909090909,19.0,87.0,sur la table,Dining & Home,4.01,0.50125,4.578947368421051,China,2202109
1841,15.0,15.0,3.0,3.6666666666666665,2.0,18.0,sur la table,Dining & Home,0.0,0.0,9.0,Italy,1599612
1842,12.95,12.95,1.0,5.0,2.0,5.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,2.5,Other APAC,3827755
1843,4.0,4.0,5.0,4.4,5.0,28.0,sur la table,Dining & Home,0.0,0.0,5.6,China,2584639
1844,9.95,9.95,2.0,5.0,1.0,10.0,microplane,Dining & Home,0.0,0.0,10.0,China,3424157
1845,2.0,2.0,3.0,4.666666666666667,3.0,28.0,sur la table,Dining & Home,0.0,0.0,9.333333333333334,China,2585024
1846,11.99,24.95,10.0,4.8,1.0,50.0,sur la table,Food,12.96,0.519438877755511,50.0,USA,2646420
1847,8.0,8.0,1.0,4.0,1.0,2.0,fortessa,Dining & Home,0.0,0.0,2.0,Other APAC,3437787
1848,39.95,39.95,1.0,5.0,2.0,3.0,revol,Dining & Home,0.0,0.0,1.5,France,1556604
1849,20.0,20.0,1.0,1.0,1.0,1.0,cloud terre studio,Dining & Home,0.0,0.0,1.0,USA,3663499
1850,239.95,239.95,1.0,5.0,1.0,1.0,revol,Dining & Home,0.0,0.0,1.0,France,3658135
1851,100.0,100.0,2.0,5.0,3.0,4.0,emile henry,Dining & Home,0.0,0.0,1.3333333333333333,France,2301414
1852,8.95,8.95,1.0,5.0,1.0,8.0,sur la table,Dining & Home,0.0,0.0,8.0,Italy,1951557
1853,99.95,99.95,1.0,1.0,1.0,2.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,2.0,Other APAC,3827698
1854,30.0,30.0,1.0,4.0,1.0,4.0,dubost,Dining & Home,0.0,0.0,4.0,France,2157782
1855,40.0,40.0,1.0,3.0,1.0,1.0,fortessa,Dining & Home,0.0,0.0,1.0,Other APAC,4573861
1856,11.95,11.95,3.0,3.6666666666666665,1.0,2.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,2.0,China,3827805
1857,30.0,30.0,1.0,5.0,2.0,4.0,dubost,Dining & Home,0.0,0.0,2.0,France,2157808
1858,49.95,49.95,2.0,3.5,3.0,6.0,revol,Dining & Home,0.0,0.0,2.0,France,1559798
1859,8.0,8.0,1.0,4.0,1.0,5.0,sur la table,Dining & Home,0.0,0.0,5.0,China,2584712
1860,18.0,18.0,1.0,5.0,1.0,3.0,sur la table,Dining & Home,0.0,0.0,3.0,India,2622561
1861,35.0,35.0,1.0,5.0,1.0,2.0,fortessa,Dining & Home,0.0,0.0,2.0,Other APAC,4573804
1862,80.0,80.0,1.0,5.0,2.0,2.0,fortessa,Dining & Home,0.0,0.0,1.0,Other APAC,2909109
1863,36.0,36.0,1.0,3.0,1.0,4.0,rosle,Dining & Home,0.0,0.0,4.0,China,234
1864,599.95,599.95,1.0,5.0,1.0,1.0,revol,Dining & Home,0.0,0.0,1.0,France,3657988
1865,18.0,18.0,1.0,5.0,1.0,3.0,sur la table,Dining & Home,0.0,0.0,3.0,India,2622694
1866,16.0,16.0,1.0,5.0,2.0,14.0,dubost,Dining & Home,0.0,0.0,7.0,France,2157915
1867,68.0,68.0,1.0,5.0,1.0,1.0,emile henry,Dining & Home,0.0,0.0,1.0,France,2422178
1868,200.0,232.0,21.0,4.9523809523809526,18.0,107.0,sur la table,Dining & Home,32.0,0.13793103448275862,5.9444444444444455,Other EMEA,2574887
1869,19.95,19.95,3.0,5.0,3.0,10.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,3.333333333333333,Other APAC,2807253
1870,279.95,320.0,4.0,4.75,5.0,25.0,sur la table,Dining & Home,40.05000000000001,0.12515625000000002,5.0,Italy,4049342
1871,64.95,85.85,40.0,4.625,5.0,71.0,duralex,Dining & Home,20.899999999999988,0.2434478741991845,14.2,France,1015700
1872,13.95,13.95,36.0,4.777777777777779,7.0,85.0,duralex,Dining & Home,0.0,0.0,12.142857142857142,France,192799
1873,14.0,14.0,7.0,4.714285714285714,4.0,54.0,schott zwiesel,Dining & Home,0.0,0.0,13.5,Germany,6505
1874,18.0,18.0,3.0,4.333333333333333,1.0,11.0,schott zwiesel,Dining & Home,0.0,0.0,11.0,Germany,2748234
1875,18.0,18.0,5.0,3.4,1.0,20.0,schott zwiesel,Dining & Home,0.0,0.0,20.0,Germany,2748226
1876,17.95,17.95,19.0,4.315789473684212,10.0,82.0,duralex,Dining & Home,0.0,0.0,8.2,France,1377373
1877,18.0,18.0,3.0,4.666666666666667,3.0,26.0,sur la table,Dining & Home,0.0,0.0,8.666666666666666,Germany,2748218
1878,15.0,15.0,3.0,4.333333333333333,4.0,41.0,schott zwiesel,Dining & Home,0.0,0.0,10.25,Germany,1608876
1879,14.0,14.0,14.0,4.785714285714286,3.0,53.0,schott zwiesel,Dining & Home,0.0,0.0,17.666666666666668,Germany,595678
1880,19.96,29.95,4.0,5.0,4.0,51.0,sur la table,Dining & Home,9.989999999999998,0.3335559265442404,12.75,Italy,3016763
1881,40.0,40.0,3.0,5.0,1.0,2.0,astrea,Dining & Home,0.0,0.0,2.0,China,4698924
1882,12.95,12.95,1.0,5.0,1.0,18.0,schott zwiesel,Dining & Home,0.0,0.0,18.0,Germany,500132
1883,14.0,14.0,1.0,5.0,1.0,15.0,schott zwiesel,Dining & Home,0.0,0.0,15.0,Germany,2748416
1884,19.95,19.95,4.0,5.0,2.0,47.0,sur la table,Outdoor,0.0,0.0,23.5,India,3079985
1885,10.0,10.0,7.0,4.857142857142857,4.0,57.0,schott zwiesel,Dining & Home,0.0,0.0,14.25,Germany,1612704
1886,18.0,18.0,2.0,5.0,1.0,9.0,schott zwiesel,Dining & Home,0.0,0.0,9.0,Germany,2748259
1887,60.0,60.0,1.0,5.0,1.0,2.0,crafthouse by fortessa,Dining & Home,0.0,0.0,2.0,Germany,4483244
1888,8.0,8.0,2.0,3.5,1.0,4.0,schott zwiesel,Dining & Home,0.0,0.0,4.0,Germany,4483145
1889,59.0,59.0,2.0,5.0,1.0,4.0,riedel,Dining & Home,0.0,0.0,4.0,Germany,2567659
1890,177.0,177.0,1.0,5.0,1.0,6.0,riedel,Dining & Home,0.0,0.0,6.0,Germany,2567709
1891,35.0,35.0,2.0,5.0,1.0,3.0,s’well,Outdoor,0.0,0.0,3.0,China,3619111
1892,60.0,80.0,9.0,4.666666666666667,2.0,53.0,schott zwiesel,Dining & Home,20.0,0.25,26.5,Germany,2420073
1893,10.0,10.0,7.0,4.285714285714286,5.0,59.0,schott zwiesel,Dining & Home,0.0,0.0,11.8,Germany,2083442
1894,15.0,15.0,1.0,5.0,1.0,8.0,schott zwiesel,Dining & Home,0.0,0.0,8.0,Germany,1612720
1895,14.95,14.95,1.0,5.0,2.0,26.0,duralex,Dining & Home,0.0,0.0,13.0,France,1304153
1896,12.0,12.0,2.0,5.0,3.0,9.0,schott zwiesel,Dining & Home,0.0,0.0,3.0,Germany,1608850
1897,30.0,30.0,1.0,5.0,1.0,11.0,schott zwiesel,Dining & Home,0.0,0.0,11.0,Germany,2801991
1898,35.0,35.0,1.0,5.0,1.0,9.0,w&amp;p,Outdoor,0.0,0.0,9.0,India,3070679
1899,78.0,104.0,6.0,4.166666666666667,7.0,62.0,schott zwiesel,Dining & Home,26.0,0.25,8.857142857142858,Germany,2420057
1900,65.0,65.0,2.0,5.0,3.0,15.0,la rochere,Dining & Home,0.0,0.0,5.0,France,1837285
1901,78.0,78.0,4.0,5.0,1.0,13.0,schott zwiesel,Dining & Home,0.0,0.0,13.0,Germany,1140979
1902,40.0,40.0,5.0,3.4,1.0,29.0,w&amp;p,Dining & Home,0.0,0.0,29.0,China,4698965
1903,19.96,29.95,3.0,5.0,4.0,45.0,sur la table,Dining & Home,9.989999999999998,0.3335559265442404,11.25,Italy,3016730
1904,19.95,19.95,1.0,5.0,3.0,17.0,sur la table,Outdoor,0.0,0.0,5.666666666666668,India,3447356
1905,14.0,14.0,1.0,5.0,1.0,6.0,schott zwiesel,Dining & Home,0.0,0.0,6.0,Germany,4482923
1906,55.0,55.0,2.0,4.0,3.0,15.0,la rochere,Dining & Home,0.0,0.0,5.0,France,3978400
1907,18.0,18.0,2.0,5.0,1.0,14.0,schott zwiesel,Dining & Home,0.0,0.0,14.0,Germany,2748283
1908,21.95,21.95,10.0,4.8,6.0,69.0,duralex,Dining & Home,0.0,0.0,11.5,France,1761386
1909,14.0,14.0,2.0,4.5,1.0,8.0,schott zwiesel,Dining & Home,0.0,0.0,8.0,Germany,4472734
1910,15.0,15.0,1.0,5.0,2.0,5.0,schott zwiesel,Dining & Home,0.0,0.0,2.5,Germany,2748275
1911,13.0,13.0,1.0,5.0,1.0,3.0,schott zwiesel,Dining & Home,0.0,0.0,3.0,Germany,4483095
1912,14.0,14.0,1.0,5.0,1.0,5.0,schott zwiesel,Dining & Home,0.0,0.0,5.0,Germany,4480869
1913,20.0,20.0,2.0,5.0,1.0,7.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,7.0,China,3555679
1914,78.0,78.0,2.0,4.5,3.0,35.0,schott zwiesel,Dining & Home,0.0,0.0,11.666666666666664,Germany,6499
1915,13.0,13.0,1.0,5.0,1.0,8.0,schott zwiesel,Dining & Home,0.0,0.0,8.0,Germany,4483020
1916,78.0,78.0,4.0,5.0,2.0,31.0,la rochere,Dining & Home,0.0,0.0,15.5,France,2171494
1917,77.0,77.0,2.0,4.5,4.0,16.0,la rochere,Dining & Home,0.0,0.0,4.0,France,1837137
1918,14.0,14.0,3.0,5.0,1.0,5.0,schott zwiesel,Dining & Home,0.0,0.0,5.0,Germany,4482964
1919,8.0,8.0,1.0,5.0,1.0,3.0,schott zwiesel,Dining & Home,0.0,0.0,3.0,Germany,4483152
1920,65.0,65.0,4.0,5.0,1.0,20.0,la rochere,Dining & Home,0.0,0.0,20.0,France,1837095
1921,65.0,65.0,3.0,4.666666666666667,2.0,12.0,la rochere,Dining & Home,0.0,0.0,6.0,France,1899590
1922,10.0,10.0,2.0,5.0,2.0,32.0,schott zwiesel,Dining & Home,0.0,0.0,16.0,Germany,2192862
1923,15.0,15.0,5.0,5.0,2.0,43.0,schott zwiesel,Dining & Home,0.0,0.0,21.5,Germany,1608868
1924,19.96,29.95,2.0,5.0,1.0,27.0,sur la table,Dining & Home,9.989999999999998,0.3335559265442404,27.0,Italy,3016755
1925,59.0,59.0,4.0,4.75,1.0,9.0,la rochere,Dining & Home,0.0,0.0,9.0,France,1837293
1926,9.95,9.95,2.0,5.0,3.0,38.0,schott zwiesel,Dining & Home,0.0,0.0,12.666666666666664,Germany,1351360
1927,30.0,30.0,4.0,4.0,3.0,27.0,sur la table,Dining & Home,0.0,0.0,9.0,Germany,2801983
1928,10.0,10.0,4.0,5.0,2.0,13.0,schott zwiesel,Dining & Home,0.0,0.0,6.5,Germany,4482949
1929,25.0,25.0,1.0,5.0,1.0,8.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,8.0,China,3555687
1930,7.95,7.95,3.0,5.0,2.0,52.0,chalk ink,Outdoor,0.0,0.0,26.0,Japan,1431915
1931,35.0,35.0,2.0,5.0,2.0,8.0,s’well,Outdoor,0.0,0.0,4.0,China,3125929
1932,6.99,9.95,4.0,2.5,4.0,43.0,sur la table,Dining & Home,2.9599999999999986,0.2974874371859296,10.75,China,2517753
1933,39.95,39.95,9.0,5.0,1.0,37.0,schott zwiesel,Dining & Home,0.0,0.0,37.0,Germany,3902848
1934,9.95,9.95,10.0,4.6,4.0,60.0,duralex,Dining & Home,0.0,0.0,15.0,France,1761329
1935,14.95,14.95,2.0,5.0,3.0,29.0,duralex,Dining & Home,0.0,0.0,9.666666666666666,France,1377464
1936,35.0,35.0,1.0,5.0,1.0,7.0,s’well,Dining & Home,0.0,0.0,7.0,China,3619103
1937,2.95,2.95,3.0,5.0,3.0,23.0,arc international,Dining & Home,0.0,0.0,7.666666666666668,USA,3619913
1938,10.0,10.0,5.0,5.0,2.0,29.0,schott zwiesel,Dining & Home,0.0,0.0,14.5,Germany,2083459
1939,14.0,14.0,1.0,5.0,1.0,5.0,schott zwiesel,Dining & Home,0.0,0.0,5.0,Germany,4472759
1940,8.0,8.0,3.0,5.0,4.0,34.0,blockhouse,Dining & Home,0.0,0.0,8.5,USA,1665025
1941,15.0,15.0,3.0,5.0,3.0,31.0,schott zwiesel,Dining & Home,0.0,0.0,10.333333333333334,Germany,1608892
1942,90.0,88.5,1.0,5.0,1.0,5.0,riedel,Dining & Home,-1.5,-0.01694915254237288,5.0,Germany,2567857
1943,77.0,77.0,1.0,4.0,1.0,2.0,la rochere,Dining & Home,0.0,0.0,2.0,France,3619236
1944,59.0,59.0,1.0,5.0,1.0,3.0,riedel,Dining & Home,0.0,0.0,3.0,Germany,2567683
1945,77.0,77.0,1.0,4.0,1.0,1.0,la rochere,Dining & Home,0.0,0.0,1.0,France,3978426
1946,5.0,5.0,3.0,5.0,2.0,22.0,bormioli rocco,Dining & Home,0.0,0.0,11.0,Italy,3660875
1947,84.0,84.0,1.0,5.0,2.0,11.0,schott zwiesel,Dining & Home,0.0,0.0,5.5,Germany,595652
1948,52.0,52.0,1.0,2.0,2.0,5.0,peugeot,Dining & Home,0.0,0.0,2.5,Other EMEA,1431964
1949,65.0,65.0,2.0,4.0,1.0,6.0,la rochere,Dining & Home,0.0,0.0,6.0,France,1837277
1950,39.99,65.0,15.0,4.866666666666666,1.0,50.0,sur la table,Dining & Home,25.01,0.3847692307692308,50.0,Italy,2643054
1951,14.96,15.96,11.0,3.5454545454545454,3.0,54.0,sur la table,Kitchen Tools,1.0,0.06265664160401002,18.0,Other APAC,2581288
1952,35.99,60.0,3.0,4.0,1.0,50.0,sur la table,Dining & Home,24.01,0.4001666666666666,50.0,Italy,2643047
1953,15.96,30.0,4.0,4.0,1.0,45.0,sur la table,Dining & Home,14.04,0.468,45.0,China,2041119
1954,19.96,33.0,12.0,4.666666666666667,1.0,50.0,sur la table,Dining & Home,13.04,0.3951515151515152,50.0,China,2506657
1955,7.96,10.0,5.0,4.8,1.0,16.0,sur la table,Dining & Home,2.04,0.204,16.0,China,4048633
1956,9.56,12.0,6.0,4.333333333333333,7.0,40.0,sur la table,Dining & Home,2.4399999999999995,0.20333333333333328,5.7142857142857135,China,4048641
1957,11.96,40.0,4.0,5.0,3.0,25.0,sur la table,Dining & Home,28.04,0.701,8.333333333333334,China,2585073
1958,59.95,59.95,8.0,3.875,7.0,60.0,sur la table,Dining & Home,0.0,0.0,8.571428571428571,India,1603752
1959,49.95,49.95,4.0,4.75,3.0,56.0,sur la table,Dining & Home,0.0,0.0,18.666666666666668,Italy,1558964
1960,16.95,16.95,8.0,3.875,9.0,73.0,sur la table,Dining & Home,0.0,0.0,8.11111111111111,Italy,1599604
1961,70.0,70.0,2.0,2.0,1.0,13.0,j.k. adams,Dining & Home,0.0,0.0,13.0,USA,3420809
1962,12.49,30.0,4.0,4.0,3.0,57.0,sur la table,Dining & Home,17.509999999999998,0.5836666666666666,19.0,Italy,2969814
1963,29.95,43.0,1.0,5.0,1.0,4.0,staub,Dining & Home,13.05,0.3034883720930233,4.0,France,3842879
1964,30.0,30.0,4.0,4.5,2.0,28.0,sur la table,Dining & Home,0.0,0.0,14.0,Other EMEA,2918076
1965,60.0,60.0,6.0,4.666666666666667,3.0,40.0,sur la table,Dining & Home,0.0,0.0,13.333333333333336,India,2575447
1966,59.95,59.95,4.0,3.25,5.0,63.0,sur la table,Dining & Home,0.0,0.0,12.6,Other APAC,1893353
1967,74.95,100.0,1.0,5.0,1.0,21.0,le creuset,Dining & Home,25.05,0.25049999999999994,21.0,France,317149
1968,8.99,30.0,1.0,5.0,1.0,19.0,sur la table,Dining & Home,21.01,0.7003333333333333,19.0,Other EMEA,4048096
1969,14.99,30.0,12.0,4.666666666666667,1.0,50.0,sur la table,Dining & Home,15.01,0.5003333333333333,50.0,Italy,2642924
1970,30.0,30.0,1.0,5.0,3.0,20.0,sur la table,Dining & Home,0.0,0.0,6.666666666666668,Other EMEA,2623460
1971,50.0,50.0,1.0,5.0,1.0,21.0,sur la table,Dining & Home,0.0,0.0,21.0,Other EMEA,2575017
1972,23.96,34.96,6.0,4.0,6.0,54.0,sur la table,Dining & Home,11.0,0.3146453089244851,9.0,Italy,2029973
1973,7.96,15.0,5.0,5.0,3.0,31.0,sur la table,Dining & Home,7.04,0.4693333333333333,10.333333333333334,China,2585040
1974,20.0,20.0,2.0,5.0,5.0,54.0,sur la table,Dining & Home,0.0,0.0,10.8,China,1787902
1975,6.95,6.95,2.0,5.0,2.0,44.0,sur la table,Outdoor,0.0,0.0,22.0,China,1447721
1976,24.95,24.95,6.0,5.0,6.0,76.0,sur la table,Dining & Home,0.0,0.0,12.666666666666664,Italy,1559012
1977,50.0,50.0,2.0,5.0,2.0,40.0,sur la table,Dining & Home,0.0,0.0,20.0,India,2027852
1978,45.0,45.0,9.0,3.4444444444444446,3.0,56.0,mosser,Dining & Home,0.0,0.0,18.666666666666668,USA,1478486
1979,15.0,15.0,2.0,5.0,5.0,33.0,sur la table,Food,0.0,0.0,6.6,China,2579639
1980,15.96,20.0,1.0,5.0,1.0,2.0,sur la table,Dining & Home,4.039999999999999,0.202,2.0,China,4048542
1981,15.96,20.0,4.0,4.0,3.0,50.0,sur la table,Dining & Home,4.039999999999999,0.202,16.666666666666668,China,2584845
1982,24.95,24.95,2.0,5.0,8.0,44.0,sur la table,Dining & Home,0.0,0.0,5.5,India,1241710
1983,17.56,22.0,3.0,4.666666666666667,2.0,33.0,sur la table,Dining & Home,4.440000000000001,0.20181818181818187,16.5,Other EMEA,1405547
1984,15.0,15.0,1.0,5.0,3.0,19.0,swissmar,Dining & Home,0.0,0.0,6.333333333333332,Other EMEA,656355
1985,120.0,120.0,1.0,5.0,1.0,19.0,sur la table,Dining & Home,0.0,0.0,19.0,Other APAC,2281111
1986,40.0,40.0,1.0,4.0,2.0,23.0,sur la table,Dining & Home,0.0,0.0,11.5,Other EMEA,2575058
1987,6.36,15.0,5.0,5.0,3.0,37.0,sur la table,Dining & Home,8.64,0.5760000000000001,12.333333333333336,China,2622538
1988,15.96,20.0,28.0,4.785714285714286,4.0,78.0,sur la table,Dining & Home,4.039999999999999,0.202,19.5,China,1788595
1989,34.95,50.0,2.0,5.0,2.0,18.0,staub,Dining & Home,15.049999999999995,0.30099999999999993,9.0,China,1909555
1990,9.95,9.95,2.0,5.0,5.0,41.0,sur la table,Outdoor,0.0,0.0,8.2,China,1864685
1991,49.0,49.0,1.0,5.0,2.0,38.0,sur la table,Dining & Home,0.0,0.0,19.0,China,4139101
1992,7.96,10.0,5.0,5.0,4.0,61.0,sur la table,Dining & Home,2.04,0.204,15.25,China,2584878
1993,42.0,42.0,1.0,1.0,1.0,7.0,le creuset,Dining & Home,0.0,0.0,7.0,Other APAC,3557113
1994,19.96,25.0,7.0,5.0,1.0,35.0,sur la table,Dining & Home,5.039999999999999,0.2016,35.0,China,2584787
1995,9.95,9.95,1.0,5.0,2.0,15.0,sur la table,Dining & Home,0.0,0.0,7.5,China,2908119
1996,77.0,77.0,1.0,4.0,1.0,6.0,la rochere,Dining & Home,0.0,0.0,6.0,France,1837111
1997,27.96,34.95,4.0,5.0,9.0,69.0,sur la table,Dining & Home,6.990000000000002,0.20000000000000004,7.666666666666668,Italy,549782
1998,11.96,15.0,3.0,5.0,2.0,21.0,sur la table,Dining & Home,3.0399999999999987,0.2026666666666666,10.5,China,2584910
1999,9.95,9.95,1.0,5.0,1.0,11.0,sur la table,Dining & Home,0.0,0.0,11.0,Italy,2027787
2000,27.96,34.95,10.0,4.6,6.0,58.0,sur la table,Dining & Home,6.990000000000002,0.20000000000000004,9.666666666666666,Italy,549741
2001,5.56,7.0,4.0,5.0,2.0,41.0,sur la table,Dining & Home,1.4400000000000004,0.20571428571428574,20.5,China,2510428
2002,75.0,75.0,10.0,4.9,11.0,101.0,mosser,Dining & Home,0.0,0.0,9.181818181818182,USA,1478478
2003,20.0,20.0,1.0,4.0,2.0,31.0,sur la table,Dining & Home,0.0,0.0,15.5,Other EMEA,2574960
2004,59.95,59.95,6.0,3.333333333333333,6.0,32.0,sur la table,Dining & Home,0.0,0.0,5.333333333333333,India,1796671
2005,27.96,27.96,1.0,1.0,2.0,22.0,sur la table,Dining & Home,0.0,0.0,11.0,Italy,1594910
2006,29.95,29.95,2.0,4.0,2.0,46.0,sur la table,Dining & Home,0.0,0.0,23.0,India,1603760
2007,10.99,25.0,1.0,2.0,1.0,15.0,sur la table,Dining & Home,14.01,0.5604,15.0,Italy,3501616
2008,25.0,25.0,1.0,5.0,1.0,7.0,sur la table,Dining & Home,0.0,0.0,7.0,India,3324621
2009,25.0,25.0,2.0,3.0,1.0,9.0,sur la table,Dining & Home,0.0,0.0,9.0,India,2575587
2010,15.0,15.0,5.0,3.6,7.0,76.0,sur la table,Dining & Home,0.0,0.0,10.857142857142858,China,1787910
2011,20.0,20.0,1.0,3.0,1.0,3.0,sur la table,Dining & Home,0.0,0.0,3.0,Italy,4048831
2012,20.0,20.0,3.0,4.333333333333333,1.0,15.0,sur la table,Dining & Home,0.0,0.0,15.0,Other EMEA,2574952
2013,39.95,39.95,4.0,5.0,3.0,30.0,sur la table,Dining & Home,0.0,0.0,10.0,Italy,2918019
2014,39.95,39.95,3.0,4.0,7.0,45.0,emile henry,Dining & Home,0.0,0.0,6.428571428571429,France,1752955
2015,39.95,39.95,2.0,5.0,2.0,41.0,sur la table,Dining & Home,0.0,0.0,20.5,Italy,2918001
2016,39.95,39.95,1.0,1.0,2.0,11.0,sur la table,Dining & Home,0.0,0.0,5.5,Italy,1900851
2017,7.96,10.0,4.0,5.0,2.0,42.0,sur la table,Dining & Home,2.04,0.204,21.0,China,2584886
